date,closeprofit,positionprofit,dynbalance,fee
20150113,-180,0,-189.69,9.69
20150114,-180,0,-189.69,9.69
20150115,-180,0,-189.69,9.69
20150116,-180,0,-189.69,9.69
20150119,-180,0,-189.69,9.69
20150120,-180,0,-189.69,9.69
20150121,-180,0,-189.69,9.69
20150122,-180,0,-189.69,9.69
20150123,-180,0,-189.69,9.69
20150126,-180,0,-189.69,9.69
20150127,-180,0,-189.69,9.69
20150128,-180,0,-189.69,9.69
20150129,-180,0,-189.69,9.69
20150130,-250,0,-268.95,18.950000000000003
20150202,-250,0,-268.95,18.950000000000003
20150203,-250,0,-268.95,18.950000000000003
20150204,-250,0,-268.95,18.950000000000003
20150205,-250,0,-268.95,18.950000000000003
20150206,-250,0,-268.95,18.950000000000003
20150209,-270,0,-298.17,28.17
20150210,-270,0,-298.17,28.17
20150211,-270,0,-298.17,28.17
20150212,-270,0,-298.17,28.17
20150213,-270,0,-298.17,28.17
20150216,-540,0,-577.7,37.7
20150217,-540,0,-577.7,37.7
20150225,-720,0,-767,47
20150226,-720,0,-767,47
20150227,-770,0,-826.34,56.34
20150302,-770,0,-826.34,56.34
20150303,-770,0,-826.34,56.34
20150304,-770,0,-826.34,56.34
20150305,-770,0,-826.34,56.34
20150306,-770,0,-826.34,56.34
20150309,-130,0,-195.2,65.2
20150310,-130,0,-195.2,65.2
20150311,-130,0,-195.2,65.2
20150312,-130,0,-195.2,65.2
20150313,-130,0,-195.2,65.2
20150316,-130,0,-195.2,65.2
20150317,-130,0,-195.2,65.2
20150318,-130,0,-195.2,65.2
20150319,-130,0,-195.2,65.2
20150320,-130,0,-195.2,65.2
20150323,-90,0,-164.2,74.2
20150324,-90,0,-164.2,74.2
20150325,-90,0,-164.2,74.2
20150326,-90,0,-164.2,74.2
20150327,-90,0,-164.2,74.2
20150330,300,0,217.15,82.85
20150331,370,0,278.65,91.35000000000001
20150401,370,0,278.65,91.35000000000001
20150402,370,0,278.65,91.35000000000001
20150403,370,0,278.65,91.35000000000001
20150407,890,0,790.55,99.45
20150408,890,0,790.55,99.45
20150409,890,0,790.55,99.45
20150410,890,0,790.55,99.45
20150413,1100,0,992.52,107.47999999999999
20150414,1100,0,992.52,107.47999999999999
20150415,1100,0,992.52,107.47999999999999
20150416,1100,0,992.52,107.47999999999999
20150417,1100,0,992.52,107.47999999999999
20150420,700,0,584.4200000000001,115.57999999999998
20150421,700,0,584.4200000000001,115.57999999999998
20150422,700,0,584.4200000000001,115.57999999999998
20150423,700,0,584.4200000000001,115.57999999999998
20150424,700,0,584.4200000000001,115.57999999999998
20150427,700,0,584.4200000000001,115.57999999999998
20150428,700,0,584.4200000000001,115.57999999999998
20150429,700,0,584.4200000000001,115.57999999999998
20150430,700,0,584.4200000000001,115.57999999999998
20150504,260,0,135.83,124.16999999999999
20150505,260,0,135.83,124.16999999999999
20150506,0,0,-133.05,133.05
20150507,0,0,-133.05,133.05
20150508,0,0,-133.05,133.05
20150511,0,0,-133.05,133.05
20150512,-270,0,-411.8,141.8
20150513,-270,0,-411.8,141.8
20150514,-270,0,-411.8,141.8
20150515,-270,0,-411.8,141.8
20150518,-270,0,-411.8,141.8
20150519,-270,0,-411.8,141.8
20150520,-270,0,-411.8,141.8
20150521,-270,0,-411.8,141.8
20150522,-270,0,-411.8,141.8
20150525,-270,0,-411.8,141.8
20150526,-270,0,-411.8,141.8
20150527,-270,0,-411.8,141.8
20150528,-270,0,-411.8,141.8
20150529,-270,0,-411.8,141.8
20150601,-270,0,-411.8,141.8
20150602,-270,0,-411.8,141.8
20150603,-270,0,-411.8,141.8
20150604,-270,0,-411.8,141.8
20150605,-270,0,-411.8,141.8
20150608,-270,0,-411.8,141.8
20150609,-270,0,-411.8,141.8
20150610,-270,0,-411.8,141.8
20150611,-270,0,-411.8,141.8
20150612,-270,0,-411.8,141.8
20150615,-270,0,-411.8,141.8
20150616,-270,0,-411.8,141.8
20150617,-270,0,-411.8,141.8
20150618,-270,0,-411.8,141.8
20150619,-270,0,-411.8,141.8
20150623,-270,0,-411.8,141.8
20150624,-270,0,-411.8,141.8
20150625,-270,0,-411.8,141.8
20150626,-270,0,-411.8,141.8
20150629,-270,0,-411.8,141.8
20150630,-270,0,-411.8,141.8
20150701,-270,0,-411.8,141.8
20150702,-270,0,-411.8,141.8
20150703,-270,0,-411.8,141.8
20150706,-270,0,-411.8,141.8
20150707,-270,0,-411.8,141.8
20150708,-270,0,-411.8,141.8
20150709,-270,0,-411.8,141.8
20150710,-270,0,-411.8,141.8
20150713,-270,0,-411.8,141.8
20150714,-270,0,-411.8,141.8
20150715,-470,0,-619.1,149.10000000000002
20150716,-470,0,-619.1,149.10000000000002
20150717,-470,0,-619.1,149.10000000000002
20150720,-470,0,-619.1,149.10000000000002
20150721,-470,0,-619.1,149.10000000000002
20150722,-470,0,-619.1,149.10000000000002
20150723,-470,0,-619.1,149.10000000000002
20150724,-470,0,-619.1,149.10000000000002
20150727,-470,0,-619.1,149.10000000000002
20150728,-470,0,-619.1,149.10000000000002
20150729,-470,0,-619.1,149.10000000000002
20150730,-470,0,-619.1,149.10000000000002
20150731,-470,0,-619.1,149.10000000000002
20150803,10,0,-146.69,156.69
20150804,10,0,-146.69,156.69
20150805,10,0,-146.69,156.69
20150806,10,0,-146.69,156.69
20150807,-310,0,-474.16,164.16000000000003
20150810,-310,0,-474.16,164.16000000000003
20150811,-310,0,-474.16,164.16000000000003
20150812,-310,0,-474.16,164.16000000000003
20150813,-310,0,-474.16,164.16000000000003
20150814,-310,0,-474.16,164.16000000000003
20150817,-310,0,-474.16,164.16000000000003
20150818,-310,0,-474.16,164.16000000000003
20150819,-310,0,-474.16,164.16000000000003
20150820,-310,0,-474.16,164.16000000000003
20150821,-310,0,-474.16,164.16000000000003
20150824,-310,0,-474.16,164.16000000000003
20150825,-310,0,-474.16,164.16000000000003
20150826,-310,0,-474.16,164.16000000000003
20150827,-310,0,-474.16,164.16000000000003
20150828,-310,0,-474.16,164.16000000000003
20150831,340,0,168.45999999999998,171.54000000000002
20150901,340,0,168.45999999999998,171.54000000000002
20150902,340,0,168.45999999999998,171.54000000000002
20150907,-290,0,-468.89,178.89000000000001
20150908,-290,0,-468.89,178.89000000000001
20150909,-290,0,-468.89,178.89000000000001
20150910,-290,0,-468.89,178.89000000000001
20150911,-290,0,-468.89,178.89000000000001
20150914,-290,0,-468.89,178.89000000000001
20150915,-290,0,-468.89,178.89000000000001
20150916,-290,0,-468.89,178.89000000000001
20150917,-290,0,-468.89,178.89000000000001
20150918,-290,0,-468.89,178.89000000000001
20150921,-290,0,-468.89,178.89000000000001
20150922,-290,0,-468.89,178.89000000000001
20150923,-570,0,-756.05,186.05
20150924,-570,0,-756.05,186.05
20150925,-570,0,-756.05,186.05
20150928,-570,0,-756.05,186.05
20150929,-570,0,-756.05,186.05
20150930,-570,0,-756.05,186.05
20151008,-570,0,-756.05,186.05
20151009,-570,0,-756.05,186.05
20151012,-570,0,-756.05,186.05
20151013,-570,0,-756.05,186.05
20151014,-570,0,-756.05,186.05
20151015,-570,0,-756.05,186.05
20151016,-570,0,-756.05,186.05
20151019,-570,0,-756.05,186.05
20151020,-570,0,-756.05,186.05
20151021,-570,0,-756.05,186.05
20151022,-570,0,-756.05,186.05
20151023,-570,0,-756.05,186.05
20151026,-570,0,-756.05,186.05
20151027,-570,0,-756.05,186.05
20151028,-1050,0,-1242.88,192.88
20151029,-1050,0,-1242.88,192.88
20151030,-1050,0,-1249.72,199.72
20151102,-1050,0,-1249.72,199.72
20151103,-1050,0,-1249.72,199.72
20151104,-1050,0,-1249.72,199.72
20151105,-1050,0,-1249.72,199.72
20151106,-1150,0,-1356.4,206.39999999999998
20151109,-1150,0,-1356.4,206.39999999999998
20151110,-1150,0,-1356.4,206.39999999999998
20151111,-1150,0,-1356.4,206.39999999999998
20151112,-1150,0,-1356.4,206.39999999999998
20151113,-1150,0,-1356.4,206.39999999999998
20151116,-1150,0,-1356.4,206.39999999999998
20151117,-1150,0,-1356.4,206.39999999999998
20151118,-1150,0,-1356.4,206.39999999999998
20151119,-1150,0,-1356.4,206.39999999999998
20151120,-1150,0,-1356.4,206.39999999999998
20151123,-1150,0,-1356.4,206.39999999999998
20151124,-1150,0,-1356.4,206.39999999999998
20151125,-1150,0,-1356.4,206.39999999999998
20151126,-1150,0,-1356.4,206.39999999999998
20151127,-1150,0,-1356.4,206.39999999999998
20151130,-1150,0,-1356.4,206.39999999999998
20151201,-1150,0,-1356.4,206.39999999999998
20151202,-1150,0,-1356.4,206.39999999999998
20151203,-1150,0,-1356.4,206.39999999999998
20151204,-1150,0,-1356.4,206.39999999999998
20151207,-1150,0,-1356.4,206.39999999999998
20151208,-1150,0,-1356.4,206.39999999999998
20151209,-1150,0,-1356.4,206.39999999999998
20151210,-1150,0,-1356.4,206.39999999999998
20151211,-1150,0,-1356.4,206.39999999999998
20151214,-1150,0,-1356.4,206.39999999999998
20151215,-1350,0,-1562.3899999999999,212.38999999999996
20151216,-1350,0,-1562.3899999999999,212.38999999999996
20151217,-1350,0,-1562.3899999999999,212.38999999999996
20151218,-1350,0,-1562.3899999999999,212.38999999999996
20151221,-1350,0,-1562.3899999999999,212.38999999999996
20151222,-1350,0,-1562.3899999999999,212.38999999999996
20151223,-1520,0,-1738.57,218.56999999999996
20151224,-1520,0,-1738.57,218.56999999999996
20151225,-1520,0,-1738.57,218.56999999999996
20151228,-1450,0,-1674.84,224.84
20151229,-1450,0,-1674.84,224.84
20151230,-1380,0,-1611.32,231.32000000000002
20151231,-1380,0,-1611.32,231.32000000000002
20160104,-1380,0,-1611.32,231.32000000000002
20160105,-1380,0,-1611.32,231.32000000000002
20160106,-1380,0,-1611.32,231.32000000000002
20160107,-1380,0,-1611.32,231.32000000000002
20160108,-1380,0,-1611.32,231.32000000000002
20160111,-1490,0,-1727.6200000000001,237.62000000000003
20160112,-1490,0,-1727.6200000000001,237.62000000000003
20160113,-1490,0,-1727.6200000000001,237.62000000000003
20160114,-1490,0,-1727.6200000000001,237.62000000000003
20160115,-1040,0,-1283.94,243.94000000000005
20160118,-1040,0,-1283.94,243.94000000000005
20160119,-1040,0,-1283.94,243.94000000000005
20160120,-1040,0,-1283.94,243.94000000000005
20160121,-1040,0,-1283.94,243.94000000000005
20160122,-1040,0,-1283.94,243.94000000000005
20160125,-1040,0,-1283.94,243.94000000000005
20160126,-1040,0,-1283.94,243.94000000000005
20160127,-1040,0,-1283.94,243.94000000000005
20160128,-1340,0,-1590.49,250.49000000000004
20160129,-1340,0,-1590.49,250.49000000000004
20160201,-1340,0,-1590.49,250.49000000000004
20160202,-1340,0,-1590.49,250.49000000000004
20160203,-1340,0,-1590.49,250.49000000000004
20160204,-1340,0,-1590.49,250.49000000000004
20160205,-1340,0,-1590.49,250.49000000000004
20160215,-1340,0,-1590.49,250.49000000000004
20160216,-1290,0,-1547.3,257.3
20160217,-1290,0,-1547.3,257.3
20160218,-1290,0,-1547.3,257.3
20160219,-1290,0,-1547.3,257.3
20160222,-1290,0,-1547.3,257.3
20160223,-1670,0,-1934.54,264.54
20160224,-1670,0,-1934.54,264.54
20160225,-1670,0,-1934.54,264.54
20160226,-1670,0,-1934.54,264.54
20160229,-1670,0,-1934.54,264.54
20160301,-1670,0,-1934.54,264.54
20160302,-1670,0,-1934.54,264.54
20160303,-1670,0,-1934.54,264.54
20160304,-1670,0,-1934.54,264.54
20160307,-1670,0,-1934.54,264.54
20160308,-1670,0,-1934.54,264.54
20160309,-1390,0,-1662.47,272.46999999999997
20160310,-1390,0,-1662.47,272.46999999999997
20160311,-1390,0,-1662.47,272.46999999999997
20160314,-1390,0,-1662.47,272.46999999999997
20160315,-1390,0,-1662.47,272.46999999999997
20160316,-1390,0,-1662.47,272.46999999999997
20160317,-1390,0,-1662.47,272.46999999999997
20160318,-1390,0,-1662.47,272.46999999999997
20160321,-1390,0,-1662.47,272.46999999999997
20160322,-1390,0,-1662.47,272.46999999999997
20160323,-1390,0,-1662.47,272.46999999999997
20160324,-1280,0,-1560.24,280.24
20160325,-1280,0,-1560.24,280.24
20160328,-1280,0,-1560.24,280.24
20160329,-1280,0,-1560.24,280.24
20160330,-1280,0,-1560.24,280.24
20160331,-1280,0,-1560.24,280.24
20160401,-1280,0,-1560.24,280.24
20160405,-1000,0,-1288.06,288.06
20160406,-1000,0,-1288.06,288.06
20160407,-1000,0,-1288.06,288.06
20160408,-1000,0,-1288.06,288.06
20160411,-560,0,-856.1,296.1
20160412,-560,0,-856.1,296.1
20160413,-560,0,-856.1,296.1
20160414,-560,0,-856.1,296.1
20160415,-560,0,-856.1,296.1
20160418,-560,0,-856.1,296.1
20160419,-560,0,-856.1,296.1
20160420,-560,0,-856.1,296.1
20160421,-560,0,-856.1,296.1
20160422,-560,0,-856.1,296.1
20160425,-560,0,-856.1,296.1
20160426,-560,0,-856.1,296.1
20160427,-560,0,-856.1,296.1
20160428,-560,0,-856.1,296.1
20160429,-560,0,-856.1,296.1
20160503,110,0,-194.99,304.99
20160504,110,0,-194.99,304.99
20160505,110,0,-194.99,304.99
20160506,110,0,-194.99,304.99
20160509,110,0,-194.99,304.99
20160510,110,0,-194.99,304.99
20160511,110,0,-194.99,304.99
20160512,110,0,-194.99,304.99
20160513,110,0,-194.99,304.99
20160516,110,0,-194.99,304.99
20160517,110,0,-194.99,304.99
20160518,-790,0,-1102.6100000000001,312.61
20160519,-790,0,-1102.6100000000001,312.61
20160520,-790,0,-1102.6100000000001,312.61
20160523,-650,0,-969.71,319.71000000000004
20160524,-650,0,-969.71,319.71000000000004
20160525,-650,0,-969.71,319.71000000000004
20160526,-650,0,-969.71,319.71000000000004
20160527,-650,0,-969.71,319.71000000000004
20160530,-650,0,-969.71,319.71000000000004
20160531,-650,0,-969.71,319.71000000000004
20160601,-650,0,-969.71,319.71000000000004
20160602,-650,0,-969.71,319.71000000000004
20160603,-650,0,-969.71,319.71000000000004
20160606,-650,0,-969.71,319.71000000000004
20160607,-650,0,-969.71,319.71000000000004
20160608,-620,0,-947.2,327.20000000000005
20160613,-620,0,-947.2,327.20000000000005
20160614,-620,0,-947.2,327.20000000000005
20160615,-620,0,-947.2,327.20000000000005
20160616,-620,0,-947.2,327.20000000000005
20160617,-620,0,-947.2,327.20000000000005
20160620,-620,0,-947.2,327.20000000000005
20160621,-620,0,-947.2,327.20000000000005
20160622,-620,0,-947.2,327.20000000000005
20160623,-620,0,-947.2,327.20000000000005
20160624,-620,0,-947.2,327.20000000000005
20160627,-620,0,-947.2,327.20000000000005
20160628,-620,0,-947.2,327.20000000000005
20160629,-480,0,-815.44,335.44000000000005
20160630,-540,0,-883.95,343.95000000000005
20160701,-390,0,-742.42,352.41999999999996
20160704,-390,0,-742.42,352.41999999999996
20160705,-390,0,-742.42,352.41999999999996
20160706,-390,0,-742.42,352.41999999999996
20160707,-390,0,-742.42,352.41999999999996
20160708,-390,0,-742.42,352.41999999999996
20160711,-390,0,-742.42,352.41999999999996
20160712,-390,0,-742.42,352.41999999999996
20160713,-390,0,-742.42,352.41999999999996
20160714,-390,0,-742.42,352.41999999999996
20160715,-390,0,-742.42,352.41999999999996
20160718,-1350,0,-1711.19,361.19
20160719,-1680,0,-2049.7,369.69999999999993
20160720,-1680,0,-2049.7,369.69999999999993
20160721,-1680,0,-2049.7,369.69999999999993
20160722,-2580,0,-2958.3199999999997,378.31999999999994
20160725,-2580,0,-2958.3199999999997,378.31999999999994
20160726,-2580,0,-2958.3199999999997,378.31999999999994
20160727,-2820,0,-3207.33,387.32999999999987
20160728,-3370,0,-3766.5,396.49999999999994
20160729,-3370,0,-3766.5,396.49999999999994
20160801,-3370,0,-3766.5,396.49999999999994
20160802,-3370,0,-3766.5,396.49999999999994
20160803,-3370,0,-3766.5,396.49999999999994
20160804,-3370,0,-3766.5,396.49999999999994
20160805,-3370,0,-3766.5,396.49999999999994
20160808,-3370,0,-3766.5,396.49999999999994
20160809,-3370,0,-3766.5,396.49999999999994
20160810,-3320,0,-3726.12,406.1199999999999
20160811,-3320,0,-3726.12,406.1199999999999
20160812,-3320,0,-3726.12,406.1199999999999
20160815,-3320,0,-3726.12,406.1199999999999
20160816,-3320,0,-3726.12,406.1199999999999
20160817,-3320,0,-3726.12,406.1199999999999
20160818,-3390,0,-3805.18,415.1799999999999
20160819,-3390,0,-3805.18,415.1799999999999
20160822,-3390,0,-3805.18,415.1799999999999
20160823,-3390,0,-3805.18,415.1799999999999
20160824,-3390,0,-3805.18,415.1799999999999
20160825,-3390,0,-3805.18,415.1799999999999
20160826,-3390,0,-3805.18,415.1799999999999
20160829,-3400,0,-3823.93,423.9299999999999
20160830,-3410,0,-3842.5699999999997,432.5699999999999
20160831,-3410,0,-3842.5699999999997,432.5699999999999
20160901,-2980,0,-3421.0699999999997,441.0699999999999
20160902,-3340,0,-3789.69,449.68999999999994
20160905,-3340,0,-3789.69,449.68999999999994
20160906,-3340,0,-3789.69,449.68999999999994
20160907,-3340,0,-3789.69,449.68999999999994
20160908,-3340,0,-3789.69,449.68999999999994
20160909,-3340,0,-3789.69,449.68999999999994
20160912,-3340,0,-3789.69,449.68999999999994
20160913,-3340,0,-3789.69,449.68999999999994
20160914,-3340,0,-3789.69,449.68999999999994
20160919,-3340,0,-3789.69,449.68999999999994
20160920,-3340,0,-3789.69,449.68999999999994
20160921,-3340,0,-3789.69,449.68999999999994
20160922,-3340,0,-3789.69,449.68999999999994
20160923,-3340,0,-3789.69,449.68999999999994
20160926,-2960,0,-3418.09,458.0899999999999
20160927,-2960,0,-3418.09,458.0899999999999
20160928,-2960,0,-3418.09,458.0899999999999
20160929,-2960,0,-3418.09,458.0899999999999
20160930,-2960,0,-3418.09,458.0899999999999
20161010,-2960,0,-3418.09,458.0899999999999
20161011,-2960,0,-3418.09,458.0899999999999
20161012,-2960,0,-3418.09,458.0899999999999
20161013,-2960,0,-3418.09,458.0899999999999
20161014,-2960,0,-3418.09,458.0899999999999
20161017,-2960,0,-3418.09,458.0899999999999
20161018,-2990,0,-3456.84,466.84
20161019,-2510,0,-2985.7799999999997,475.78
20161020,-2510,0,-2985.7799999999997,475.78
20161021,-2510,0,-2985.7799999999997,475.78
20161024,-2510,0,-2985.7799999999997,475.78
20161025,-2510,0,-2985.7799999999997,475.78
20161026,-2510,0,-2985.7799999999997,475.78
20161027,-2460,0,-2945.12,485.11999999999995
20161028,-2460,0,-2945.12,485.11999999999995
20161031,-2460,0,-2945.12,485.11999999999995
20161101,-2790,0,-3284.92,494.9199999999999
20161102,-1770,0,-2274.72,504.71999999999997
20161103,-1770,0,-2274.72,504.71999999999997
20161104,-1770,0,-2274.72,504.71999999999997
20161107,-1770,0,-2274.72,504.71999999999997
20161108,-1770,0,-2274.72,504.71999999999997
20161109,-2190,0,-2705.5299999999997,515.53
20161110,-2190,0,-2705.5299999999997,515.53
20161111,-1920,0,-2447.08,527.08
20161114,-660,0,-1198.56,538.5600000000001
20161115,-660,0,-1198.56,538.5600000000001
20161116,-660,0,-1198.56,538.5600000000001
20161117,-660,0,-1198.56,538.5600000000001
20161118,-660,0,-1198.56,538.5600000000001
20161121,-660,0,-1198.56,538.5600000000001
20161122,-660,0,-1198.56,538.5600000000001
20161123,-660,0,-1198.56,538.5600000000001
20161124,-660,0,-1198.56,538.5600000000001
20161125,-1200,0,-1750.5700000000002,550.57
20161128,-1200,0,-1750.5700000000002,550.57
20161129,-1200,0,-1750.5700000000002,550.57
20161130,-1200,0,-1750.5700000000002,550.57
20161201,-1200,0,-1750.5700000000002,550.57
20161202,-1200,0,-1750.5700000000002,550.57
20161205,-1200,0,-1750.5700000000002,550.57
20161206,-1200,0,-1750.5700000000002,550.57
20161207,-2580,0,-3143.07,563.07
20161208,-2580,0,-3143.07,563.07
20161209,-2580,0,-3143.07,563.07
20161212,-2580,0,-3143.07,563.07
20161213,-2580,0,-3143.07,563.07
20161214,-2580,0,-3143.07,563.07
20161215,-2580,0,-3143.07,563.07
20161216,-2580,0,-3143.07,563.07
20161219,-3070,0,-3644.6400000000003,574.6400000000002
20161220,-3050,0,-3636.13,586.1300000000001
20161221,-3050,0,-3636.13,586.1300000000001
20161222,-3050,0,-3636.13,586.1300000000001
20161223,-3050,0,-3636.13,586.1300000000001
20161226,-2300,0,-2896.94,596.94
20161227,-2140,0,-2747.83,607.8299999999999
20161228,-2140,0,-2747.83,607.8299999999999
